"year","month","day","week","death","temp"
2016,4,12,2312,55,9.67879638671877
2016,4,13,2312,44,10.8767944335938
2016,4,14,2312,43,10.5082946777344
2016,4,15,2312,35,11.5401245117188
2016,4,16,2312,35,10.4729553222656
2016,4,17,2312,30,6.74114379882815
2016,4,18,2313,51,7.03618774414065
2016,4,19,2313,54,8.98760375976565
2016,4,20,2313,43,11.3961120605469
2016,4,21,2313,47,14.0922180175781
2016,4,22,2313,43,13.13271484375
2016,4,23,2313,45,8.8935485839844
2016,4,24,2313,38,5.72185668945315
2016,4,25,2314,54,7.3059020996094
2016,4,26,2314,42,6.2946716308594
2016,4,27,2314,46,5.89299926757815
2016,4,28,2314,41,6.4348083496094
2016,4,29,2314,37,8.82207641601565
2016,4,30,2314,41,7.49285278320315
2016,5,1,2314,44,8.37249145507815
2016,5,2,2315,44,10.6121765136719
2016,5,3,2315,57,11.1480346679688
2016,5,4,2315,48,10.7267700195313
2016,5,5,2315,58,12.8184143066406
2016,5,6,2315,47,15.6385131835938
2016,5,7,2315,46,16.6407409667969
2016,5,8,2315,40,18.0020690917969
2016,5,9,2316,59,18.0436340332031
2016,5,10,2316,43,16.3224426269531
2016,5,11,2316,46,15.3827453613281
2016,5,12,2316,45,14.8659301757813
2016,5,13,2316,48,15.915185546875
2016,5,14,2316,42,10.4140563964844
2016,5,15,2316,36,9.65545043945315
2016,5,16,2317,42,11.4175048828125
2016,5,17,2317,36,12.315087890625
2016,5,18,2317,41,12.7629333496094
2016,5,19,2317,62,12.0934692382813
2016,5,20,2317,47,14.4895568847656
2016,5,21,2317,38,17.9679809570313
2016,5,22,2317,33,14.4056640625
2016,5,23,2318,36,12.00576171875
2016,5,24,2318,40,11.3363586425781
2016,5,25,2318,45,13.6122680664063
2016,5,26,2318,42,16.3892761230469
2016,5,27,2318,50,18.0562072753906
2016,5,28,2318,46,17.3997741699219
2016,5,29,2318,50,15.858544921875
2016,5,30,2319,48,13.2007385253906
2016,5,31,2319,46,13.4327941894531
2016,6,1,2319,44,15.8628479003906
2016,6,2,2319,48,13.5879150390625
2016,6,3,2319,46,12.0437561035156
2016,6,4,2319,45,15.3213439941406
2016,6,5,2319,34,16.6839233398438
2016,6,6,2320,44,18.4328247070313
2016,6,7,2320,42,19.4241271972656
2016,6,8,2320,58,18.583154296875
2016,6,9,2320,44,16.7675720214844
2016,6,10,2320,44,17.8409362792969
2016,6,11,2320,49,17.4056640625
2016,6,12,2320,43,15.9255310058594
2016,6,13,2321,39,15.149072265625
2016,6,14,2321,35,15.1144348144531
2016,6,15,2321,47,14.6046081542969
2016,6,16,2321,51,14.6503540039063
2016,6,17,2321,51,15.0859619140625
2016,6,18,2321,38,14.6571899414063
2016,6,19,2321,35,16.0051208496094
2016,6,20,2322,52,15.2478576660156
2016,6,21,2322,47,17.8864074707031
2016,6,22,2322,52,22.4765563964844
2016,6,23,2322,39,24.0302673339844
2016,6,24,2322,41,19.7143493652344
2016,6,25,2322,40,16.5484252929688
2016,6,26,2322,36,15.668115234375
2016,6,27,2323,42,16.7407165527344
2016,6,28,2323,29,16.6782775878906
2016,6,29,2323,62,17.6460815429688
2016,6,30,2323,36,18.2096496582031
2016,7,1,2323,41,18.0934692382813
2016,7,2,2323,47,15.7253051757813
2016,7,3,2323,41,14.6581359863281
2016,7,4,2324,37,17.4871459960938
2016,7,5,2324,41,18.0490661621094
2016,7,6,2324,47,17.0068298339844
2016,7,7,2324,50,19.2783142089844
2016,7,8,2324,49,20.2455688476563
2016,7,9,2324,38,20.0963989257813
2016,7,10,2324,40,22.1591735839844
2016,7,11,2325,52,19.3881469726563
2016,7,12,2325,43,17.2347045898438
2016,7,13,2325,42,15.4310241699219
2016,7,14,2325,48,15.3201843261719
2016,7,15,2325,42,16.5587707519531
2016,7,16,2325,36,19.0188537597656
2016,7,17,2325,48,21.3755737304688
2016,7,18,2326,47,22.8538757324219
2016,7,19,2326,46,25.4047180175781
2016,7,20,2326,50,24.9857727050781
2016,7,21,2326,45,21.5676513671875
2016,7,22,2326,44,20.5712829589844
2016,7,23,2326,38,20.9097839355469
2016,7,24,2326,47,20.6592041015625
2016,7,25,2327,58,21.4191528320313
2016,7,26,2327,40,19.1714721679688
2016,7,27,2327,40,19.2778564453125
2016,7,28,2327,36,20.5577941894531
2016,7,29,2327,49,20.7718444824219
2016,7,30,2327,32,19.6883178710938
2016,7,31,2327,33,19.0403991699219
2016,8,1,2328,27,18.7290588378906
2016,8,2,2328,35,19.3748413085938
2016,8,3,2328,36,20.9856811523438
2016,8,4,2328,33,18.7572265625
2016,8,5,2328,32,17.3701110839844
2016,8,6,2328,31,17.9669128417969
2016,8,7,2328,30,20.9922119140625
2016,8,8,2329,46,18.8308654785156
2016,8,9,2329,40,16.8831726074219
2016,8,10,2329,42,15.2612243652344
2016,8,11,2329,46,16.1846252441406
2016,8,12,2329,43,19.4404235839844
2016,8,13,2329,35,20.2654663085938
2016,8,14,2329,43,20.6487670898438
2016,8,15,2330,34,21.3201232910156
2016,8,16,2330,46,22.3627258300781
2016,8,17,2330,41,22.9196716308594
2016,8,18,2330,28,20.7033325195313
2016,8,19,2330,51,19.2910095214844
2016,8,20,2330,42,19.0666137695313
2016,8,21,2330,33,17.8986145019531
2016,8,22,2331,32,21.3226867675781
2016,8,23,2331,35,24.0172668457031
2016,8,24,2331,46,26.6650024414063
2016,8,25,2331,53,27.7477355957031
2016,8,26,2331,35,27.1917053222656
2016,8,27,2331,47,26.7578369140625
2016,8,28,2331,40,23.528955078125
2016,8,29,2332,40,20.5771423339844
2016,8,30,2332,36,20.6144958496094
2016,8,31,2332,47,21.9402099609375
2016,9,1,2332,37,20.3420654296875
2016,9,2,2332,61,21.8037658691406
2016,9,3,2332,30,21.6116577148438
2016,9,4,2332,44,19.9340759277344
2016,9,5,2333,48,18.9386840820313
2016,9,6,2333,48,20.8527770996094
2016,9,7,2333,40,21.561181640625
2016,9,8,2333,45,19.7980895996094
2016,9,9,2333,38,19.2909790039063
2016,9,10,2333,35,20.2576843261719
2016,9,11,2333,39,21.3019653320313
2016,9,12,2334,45,24.22841796875
2016,9,13,2334,43,26.2272583007813
2016,9,14,2334,44,24.3389221191406
2016,9,15,2334,43,19.284326171875
2016,9,16,2334,43,16.7564331054688
2016,9,17,2334,37,15.4551635742188
2016,9,18,2334,37,16.9289184570313
2016,9,19,2335,44,17.3648620605469
2016,9,20,2335,53,16.6262756347656
2016,9,21,2335,45,16.2869506835938
2016,9,22,2335,59,16.9503112792969
2016,9,23,2335,47,17.3304382324219
2016,9,24,2335,48,17.6045471191406
2016,9,25,2335,49,16.5544372558594
2016,9,26,2336,44,14.5637145996094
2016,9,27,2336,47,15.4096923828125
2016,9,28,2336,38,18.3142639160156
2016,9,29,2336,52,17.3987365722656
2016,9,30,2336,42,15.6859680175781
2016,10,1,2336,36,14.3414245605469
2016,10,2,2336,47,12.543359375
2016,10,3,2337,40,11.9910827636719
2016,10,4,2337,46,13.5988098144531
2016,10,5,2337,43,12.5292602539063
2016,10,6,2337,45,11.0266052246094
2016,10,7,2337,40,12.6456848144531
2016,10,8,2337,53,12.4918762207031
2016,10,9,2337,44,10.6135192871094
2016,10,10,2338,40,8.9876647949219
2016,10,11,2338,61,8.50441894531252
2016,10,12,2338,49,9.3620544433594
2016,10,13,2338,56,9.57964477539065
2016,10,14,2338,54,11.4809204101563
2016,10,15,2338,59,13.2256713867188
2016,10,16,2338,57,14.5347839355469
2016,10,17,2339,50,13.0961547851563
2016,10,18,2339,52,11.2109313964844
2016,10,19,2339,55,10.3904357910156
2016,10,20,2339,61,10.3904663085938
2016,10,21,2339,37,10.0435729980469
2016,10,22,2339,45,8.35280761718752
2016,10,23,2339,40,8.8985534667969
2016,10,24,2340,42,10.8461242675781
2016,10,25,2340,48,11.9155517578125
2016,10,26,2340,45,12.0229125976563
2016,10,27,2340,49,12.2647338867188
2016,10,28,2340,67,12.1628356933594
2016,10,29,2340,37,12.6844421386719
2016,10,30,2340,45,11.3684936523438
2016,10,31,2341,41,11.0267883300781
2016,11,1,2341,54,8.7258239746094
2016,11,2,2341,39,9.45159301757815
2016,11,3,2341,52,6.00722656250002
2016,11,4,2341,43,6.23275146484377
2016,11,5,2341,53,8.29277954101565
2016,11,6,2341,33,4.80880126953127
2016,11,7,2342,41,3.5736022949219
2016,11,8,2342,58,4.5931335449219
2016,11,9,2342,64,7.47658691406252
2016,11,10,2342,57,8.6216979980469
2016,11,11,2342,47,5.7139831542969
2016,11,12,2342,42,3.2871032714844
2016,11,13,2342,32,8.12017211914065
2016,11,14,2343,49,7.4600769042969
2016,11,15,2343,50,10.5847717285156
2016,11,16,2343,46,12.023095703125
2016,11,17,2343,48,11.5648132324219
2016,11,18,2343,61,8.97915039062502
2016,11,19,2343,48,6.8362976074219
2016,11,20,2343,39,11.3551879882813
2016,11,21,2344,38,11.9912048339844
2016,11,22,2344,36,9.53399047851565
2016,11,23,2344,56,10.4193054199219
2016,11,24,2344,52,10.2392822265625
2016,11,25,2344,57,8.99093017578127
2016,11,26,2344,38,7.27764282226565
2016,11,27,2344,48,5.89418945312502
2016,11,28,2345,49,3.86943969726565
2016,11,29,2345,55,-0.00516357421872726
2016,11,30,2345,41,-0.609197998046852
2016,12,1,2345,49,-0.430242919921852
2016,12,2,2345,44,2.63405761718752
2016,12,3,2345,56,3.3491149902344
2016,12,4,2345,46,1.4018493652344
2016,12,5,2346,48,2.8935485839844
2016,12,6,2346,55,2.39864501953127
2016,12,7,2346,47,4.1905456542969
2016,12,8,2346,61,3.6964050292969
2016,12,9,2346,58,5.00783691406252
2016,12,10,2346,53,4.6885925292969
2016,12,11,2346,41,7.35552368164065
2016,12,12,2347,45,3.89583740234377
2016,12,13,2347,51,6.52675781250002
2016,12,14,2347,48,3.90596923828127
2016,12,15,2347,47,2.84517822265627
2016,12,16,2347,68,4.80401000976565
2016,12,17,2347,45,3.10732421875002
2016,12,18,2347,58,3.64907226562502
2016,12,19,2348,41,4.3914733886719
2016,12,20,2348,61,3.31231079101565
2016,12,21,2348,54,4.06182250976565
2016,12,22,2348,56,7.50557861328127
2016,12,23,2348,67,4.85210571289065
2016,12,24,2348,55,8.3090759277344
2016,12,25,2348,50,8.0419860839844
2016,12,26,2349,59,8.5815368652344
2016,12,27,2349,68,1.4412780761719
2016,12,28,2349,59,1.05764160156252
2016,12,29,2349,53,-0.818945312499977
2016,12,30,2349,50,-3.04447021484373
2016,12,31,2349,52,-3.5581115722656
2017,1,1,2349,62,-1.50516357421873
2017,1,2,2350,53,0.771936035156273
2017,1,3,2350,71,-0.111303710937477
2017,1,4,2350,58,2.78481445312502
2017,1,5,2350,68,1.09856567382815
2017,1,6,2350,52,-2.79404296874998
2017,1,7,2350,59,-0.448034667968727
2017,1,8,2350,62,3.04863891601565
2017,1,9,2351,69,5.0664001464844
2017,1,10,2351,46,5.18923339843752
2017,1,11,2351,77,6.79647216796877
2017,1,12,2351,71,5.85347900390627
2017,1,13,2351,55,2.2895446777344
2017,1,14,2351,71,1.40242919921877
2017,1,15,2351,58,1.07418212890627
2017,1,16,2352,62,1.07879028320315
2017,1,17,2352,55,-2.4416564941406
2017,1,18,2352,60,-2.2448791503906
2017,1,19,2352,57,-2.27020874023435
2017,1,20,2352,53,-2.65241088867185
2017,1,21,2352,71,-2.61911621093748
2017,1,22,2352,58,-1.53290405273435
2017,1,23,2353,60,-1.2315734863281
2017,1,24,2353,46,-0.577490234374977
2017,1,25,2353,71,-0.855352783203102
2017,1,26,2353,55,-1.65631713867185
2017,1,27,2353,67,4.75310668945315
2017,1,28,2353,53,6.17424926757815
2017,1,29,2353,64,4.4815612792969
2017,1,30,2354,58,8.78774414062502
2017,1,31,2354,60,9.7419372558594
2017,2,1,2354,58,9.62337646484377
2017,2,2,2354,53,10.0021606445313
2017,2,3,2354,65,8.14653930664065
2017,2,4,2354,50,5.93364868164065
2017,2,5,2354,46,6.25631103515627
2017,2,6,2355,59,5.7885681152344
2017,2,7,2355,41,6.5607849121094
2017,2,8,2355,44,5.09102783203127
2017,2,9,2355,57,3.66582641601565
2017,2,10,2355,57,0.657098388671898
2017,2,11,2355,44,0.262017822265648
2017,2,12,2355,56,3.78157958984377
2017,2,13,2356,52,6.4529968261719
2017,2,14,2356,48,8.68129882812502
2017,2,15,2356,50,9.73101196289065
2017,2,16,2356,50,7.8515563964844
2017,2,17,2356,42,5.76140747070315
2017,2,18,2356,44,5.7311950683594
2017,2,19,2356,46,5.2289978027344
2017,2,20,2357,44,8.77471313476565
2017,2,21,2357,50,10.3681884765625
2017,2,22,2357,51,10.3483520507813
2017,2,23,2357,54,8.91530761718752
2017,2,24,2357,53,5.45888671875002
2017,2,25,2357,50,4.38717041015627
2017,2,26,2357,40,8.34368286132815
2017,2,27,2358,53,8.7318054199219
2017,2,28,2358,51,5.32412109375002
2017,3,1,2358,52,7.98464355468752
2017,3,2,2358,57,7.5074401855469
2017,3,3,2358,47,9.53878173828127
2017,3,4,2358,40,8.1824890136719
2017,3,5,2358,41,6.30178222656252
2017,3,6,2359,46,6.35482177734377
2017,3,7,2359,46,6.43062744140627
2017,3,8,2359,43,9.7778259277344
2017,3,9,2359,59,11.3832946777344
2017,3,10,2359,59,9.22054443359377
2017,3,11,2359,48,8.7211853027344
2017,3,12,2359,38,9.70711669921877
2017,3,13,2360,43,9.55288085937502
2017,3,14,2360,42,8.0567565917969
2017,3,15,2360,46,10.7380920410156
2017,3,16,2360,29,11.5359436035156
2017,3,17,2360,42,9.20992431640627
2017,3,18,2360,41,9.8723083496094
2017,3,19,2360,40,11.4130187988281
2017,3,20,2361,52,10.2023559570313
2017,3,21,2361,55,8.4791198730469
2017,3,22,2361,50,7.4268737792969
2017,3,23,2361,49,8.46990356445315
2017,3,24,2361,49,10.3426452636719
2017,3,25,2361,40,11.0467468261719
2017,3,26,2361,36,10.9511047363281
2017,3,27,2362,39,11.2967468261719
2017,3,28,2362,57,11.7951904296875
2017,3,29,2362,44,12.1697631835938
2017,3,30,2362,46,14.6830078125
2017,3,31,2362,52,14.1740051269531
2017,4,1,2362,50,11.1009460449219
2017,4,2,2362,51,10.3741394042969
2017,4,3,2363,37,11.3993774414063
2017,4,4,2363,42,11.5168090820313
2017,4,5,2363,51,10.4233947753906
2017,4,6,2363,47,8.2051940917969
2017,4,7,2363,47,9.80510864257815
2017,4,8,2363,41,11.9538208007813
2017,4,9,2363,40,14.5133605957031
2017,4,10,2364,47,11.4428039550781
2017,4,11,2364,44,9.7091003417969
2017,4,12,2364,53,10.4444519042969
2017,4,13,2364,52,10.5647827148438
2017,4,14,2364,50,11.61806640625
2017,4,15,2364,40,10.2952514648438
2017,4,16,2364,50,10.0282531738281
2017,4,17,2365,23,9.66399536132815
2017,4,18,2365,39,6.8572937011719
2017,4,19,2365,49,6.5408874511719
2017,4,20,2365,52,6.38112792968752
2017,4,21,2365,45,9.46181640625002
2017,4,22,2365,46,10.4689575195313
2017,4,23,2365,39,8.99178466796877
2017,4,24,2366,51,9.88738403320315
2017,4,25,2366,47,7.99044189453127
2017,4,26,2366,44,6.0255065917969
2017,4,27,2366,64,6.49196777343752
2017,4,28,2366,44,8.51912841796877
2017,4,29,2366,50,10.017724609375
2017,4,30,2366,37,11.9636779785156
2017,5,1,2367,54,10.7817321777344
2017,5,2,2367,47,11.6209655761719
2017,5,3,2367,54,9.94973144531252
2017,5,4,2367,54,11.099755859375
2017,5,5,2367,50,12.5689331054688
2017,5,6,2367,54,12.3877197265625
2017,5,7,2367,44,11.3960205078125
2017,5,8,2368,51,10.3225341796875
2017,5,9,2368,53,10.7862487792969
2017,5,10,2368,54,13.4629760742188
2017,5,11,2368,50,15.4071899414063
2017,5,12,2368,39,15.5963989257813
2017,5,13,2368,50,14.9203735351563
2017,5,14,2368,44,14.147607421875
2017,5,15,2369,47,16.8412719726563
2017,5,16,2369,60,20.00234375
2017,5,17,2369,49,20.7005554199219
2017,5,18,2369,57,15.4378601074219
2017,5,19,2369,42,11.8152099609375
2017,5,20,2369,34,12.5460754394531
2017,5,21,2369,52,15.0349060058594
2017,5,22,2370,36,18.5541931152344
2017,5,23,2370,54,17.7201171875
2017,5,24,2370,48,17.4229675292969
2017,5,25,2370,54,19.5496154785156
2017,5,26,2370,47,21.3063293457031
2017,5,27,2370,42,23.2031494140625
2017,5,28,2370,40,23.7239013671875
2017,5,29,2371,62,23.2237487792969
2017,5,30,2371,48,18.6289306640625
2017,5,31,2371,44,18.241357421875
2017,6,1,2371,36,20.7948852539063
2017,6,2,2371,43,21.7390075683594
2017,6,3,2371,48,16.6549926757813
2017,6,4,2371,37,15.1087280273438
2017,6,5,2372,48,17.5948120117188
2017,6,6,2372,34,14.3856750488281
2017,6,7,2372,47,14.7457214355469
2017,6,8,2372,36,19.2412353515625
2017,6,9,2372,42,18.2211242675781
2017,6,10,2372,48,19.9957214355469
2017,6,11,2372,44,22.0792175292969
2017,6,12,2373,50,17.3710571289063
2017,6,13,2373,43,17.8731323242188
2017,6,14,2373,47,22.1550231933594
2017,6,15,2373,44,22.5752502441406
2017,6,16,2373,56,17.7213989257813
2017,6,17,2373,49,20.5049072265625
2017,6,18,2373,43,23.6347595214844
2017,6,19,2374,52,25.4538818359375
2017,6,20,2374,53,27.0001770019531
2017,6,21,2374,59,28.7374206542969
2017,6,22,2374,56,26.7023559570313
2017,6,23,2374,41,20.1848083496094
2017,6,24,2374,49,20.6893859863281
2017,6,25,2374,35,21.7667785644531
2017,6,26,2375,44,21.9689575195313
2017,6,27,2375,62,21.2163330078125
2017,6,28,2375,52,18.7913452148438
2017,6,29,2375,51,17.3156372070313
2017,6,30,2375,44,16.5659118652344
2017,7,1,2375,45,15.9461608886719
2017,7,2,2375,36,16.7267395019531
2017,7,3,2376,36,18.69619140625
2017,7,4,2376,42,20.0747009277344
2017,7,5,2376,56,23.5860229492188
2017,7,6,2376,42,25.8982177734375
2017,7,7,2376,45,25.2050720214844
2017,7,8,2376,31,23.3975463867188
2017,7,9,2376,30,23.6128479003906
2017,7,10,2377,51,19.008447265625
2017,7,11,2377,49,19.144677734375
2017,7,12,2377,44,19.3254943847656
2017,7,13,2377,52,18.1223083496094
2017,7,14,2377,42,18.5120178222656
2017,7,15,2377,40,18.9690185546875
2017,7,16,2377,35,20.8792358398438
2017,7,17,2378,36,22.7124877929688
2017,7,18,2378,49,26.1325012207031
2017,7,19,2378,38,25.5371643066406
2017,7,20,2378,40,19.8719116210938
2017,7,21,2378,33,20.022119140625
2017,7,22,2378,38,18.8643127441406
2017,7,23,2378,34,17.5211120605469
2017,7,24,2379,36,16.6731201171875
2017,7,25,2379,47,18.1862426757813
2017,7,26,2379,39,18.1634155273438
2017,7,27,2379,38,18.8256469726563
2017,7,28,2379,46,19.161767578125
2017,7,29,2379,34,21.8345275878906
2017,7,30,2379,44,21.2094055175781
2017,7,31,2380,34,19.9082885742188
2017,8,1,2380,35,20.4326110839844
2017,8,2,2380,39,21.3719116210938
2017,8,3,2380,52,21.7961669921875
2017,8,4,2380,51,20.7056823730469
2017,8,5,2380,44,19.4142700195313
2017,8,6,2380,39,17.8406616210938
2017,8,7,2381,37,19.8437744140625
2017,8,8,2381,46,16.9027038574219
2017,8,9,2381,44,15.4124389648438
2017,8,10,2381,44,15.1098876953125
2017,8,11,2381,40,16.3793579101563
2017,8,12,2381,48,16.687890625
2017,8,13,2381,33,18.0236755371094
2017,8,14,2382,39,20.1734558105469
2017,8,15,2382,34,21.0236755371094
2017,8,16,2382,36,19.973046875
2017,8,17,2382,31,19.7741638183594
2017,8,18,2382,39,18.8779235839844
2017,8,19,2382,32,16.4625183105469
2017,8,20,2382,36,16.3991333007813
2017,8,21,2383,46,19.1958557128906
2017,8,22,2383,43,20.9305358886719
2017,8,23,2383,46,21.6794372558594
2017,8,24,2383,41,19.6054626464844
2017,8,25,2383,53,20.2027526855469
2017,8,26,2383,38,21.7856079101563
2017,8,27,2383,39,22.8459411621094
2017,8,28,2384,38,23.469873046875
2017,8,29,2384,52,24.9168334960938
2017,8,30,2384,44,19.1733032226563
2017,8,31,2384,45,16.09365234375
2017,9,1,2384,36,15.6000610351563
2017,9,2,2384,33,15.5145812988281
2017,9,3,2384,34,16.5516906738281
2017,9,4,2385,46,19.3721252441406
2017,9,5,2385,46,20.183984375
2017,9,6,2385,35,17.3369079589844
2017,9,7,2385,35,16.322900390625
2017,9,8,2385,42,16.1569458007813
2017,9,9,2385,36,14.7347961425781
2017,9,10,2385,46,14.8130432128906
2017,9,11,2386,50,15.2001281738281
2017,9,12,2386,50,15.1697021484375
2017,9,13,2386,60,16.5511108398438
2017,9,14,2386,36,13.4907775878906
2017,9,15,2386,49,11.8560729980469
2017,9,16,2386,41,10.860009765625
2017,9,17,2386,43,10.9710632324219
2017,9,18,2387,53,11.3791442871094
2017,9,19,2387,48,12.4924560546875
2017,9,20,2387,36,12.5365234375
2017,9,21,2387,50,14.4017272949219
2017,9,22,2387,44,14.314599609375
2017,9,23,2387,50,13.4932495117188
2017,9,24,2387,47,15.5478149414063
2017,9,25,2388,40,15.8570495605469
2017,9,26,2388,61,16.3805480957031
2017,9,27,2388,47,15.5991149902344
2017,9,28,2388,48,17.3519226074219
2017,9,29,2388,56,18.4182983398438
2017,9,30,2388,44,15.1711364746094
2017,10,1,2388,32,14.1943908691406
2017,10,2,2389,53,17.6047912597656
2017,10,3,2389,57,13.9063659667969
2017,10,4,2389,41,12.9499145507813
2017,10,5,2389,65,12.3790222167969
2017,10,6,2389,49,11.0607543945313
2017,10,7,2389,43,10.8402648925781
2017,10,8,2389,41,14.356103515625
2017,10,9,2390,48,13.3956237792969
2017,10,10,2390,44,15.2059265136719
2017,10,11,2390,41,15.8850036621094
2017,10,12,2390,47,15.7963806152344
2017,10,13,2390,46,15.8500305175781
2017,10,14,2390,41,15.7878356933594
2017,10,15,2390,39,16.6841369628906
2017,10,16,2391,62,18.5209289550781
2017,10,17,2391,42,16.4266906738281
2017,10,18,2391,49,15.5911193847656
2017,10,19,2391,48,16.6424499511719
2017,10,20,2391,53,13.6211181640625
2017,10,21,2391,35,14.6719909667969
2017,10,22,2391,38,11.2173400878906
2017,10,23,2392,43,12.1403747558594
2017,10,24,2392,53,15.4034362792969
2017,10,25,2392,48,14.2436767578125
2017,10,26,2392,41,12.1895690917969
2017,10,27,2392,52,12.918359375
2017,10,28,2392,39,10.3023620605469
2017,10,29,2392,40,11.9629150390625
2017,10,30,2393,48,8.01217041015627
2017,10,31,2393,48,6.55123291015627
2017,11,1,2393,44,8.42373046875002
2017,11,2,2393,44,10.945947265625
2017,11,3,2393,41,11.8879638671875
2017,11,4,2393,38,11.8321166992188
2017,11,5,2393,43,7.59807739257815
2017,11,6,2394,53,5.8021179199219
2017,11,7,2394,43,4.01543579101565
2017,11,8,2394,58,4.53460083007815
2017,11,9,2394,51,6.79055175781252
2017,11,10,2394,58,10.09267578125
2017,11,11,2394,62,10.7131591796875
2017,11,12,2394,46,8.68535766601565
2017,11,13,2395,48,6.39080200195315
2017,11,14,2395,61,5.79628906250002
2017,11,15,2395,56,7.51787719726565
2017,11,16,2395,61,7.08806762695315
2017,11,17,2395,52,7.86004028320315
2017,11,18,2395,41,6.47518310546877
2017,11,19,2395,34,6.8713317871094
2017,11,20,2396,50,7.14888916015627
2017,11,21,2396,52,9.24367675781252
2017,11,22,2396,52,10.2902770996094
2017,11,23,2396,52,13.2548461914063
2017,11,24,2396,44,10.5382629394531
2017,11,25,2396,50,5.43901977539065
2017,11,26,2396,42,4.01973876953127
2017,11,27,2397,52,6.70610961914065
2017,11,28,2397,50,6.39312133789065
2017,11,29,2397,46,2.19875488281252
2017,11,30,2397,55,2.57415161132815
2017,12,1,2397,51,1.86483154296877
2017,12,2,2397,57,0.00924072265627274
2017,12,3,2397,39,1.32814941406252
2017,12,4,2398,65,5.3460632324219
2017,12,5,2398,50,4.29143676757815
2017,12,6,2398,51,4.50844726562502
2017,12,7,2398,55,4.83406982421877
2017,12,8,2398,49,3.34060058593752
2017,12,9,2398,47,1.2322937011719
2017,12,10,2398,50,6.23800048828127
2017,12,11,2399,67,6.4046569824219
2017,12,12,2399,67,2.2407165527344
2017,12,13,2399,41,6.31228027343752
2017,12,14,2399,55,5.48964843750002
2017,12,15,2399,59,4.61516723632815
2017,12,16,2399,44,3.57232055664065
2017,12,17,2399,52,3.04512939453127
2017,12,18,2400,59,6.2774597167969
2017,12,19,2400,63,3.09172973632815
2017,12,20,2400,67,6.76717529296877
2017,12,21,2400,58,8.96114501953127
2017,12,22,2400,43,9.15755615234377
2017,12,23,2400,62,8.92061767578127
2017,12,24,2400,49,8.6176696777344
2017,12,25,2401,53,6.02926025390627
2017,12,26,2401,50,6.46175537109377
2017,12,27,2401,73,4.67144165039065
2017,12,28,2401,70,1.7791687011719
2017,12,29,2401,60,3.90276489257815
2017,12,30,2401,56,11.8894592285156
2017,12,31,2401,62,11.8178649902344
2018,1,1,2402,61,7.3896423339844
2018,1,2,2402,40,8.10857543945315
2018,1,3,2402,59,9.58254394531252
2018,1,4,2402,64,10.938134765625
2018,1,5,2402,55,8.85500488281252
2018,1,6,2402,72,6.34224853515627
2018,1,7,2402,46,5.95992431640627
2018,1,8,2403,42,5.05767211914065
2018,1,9,2403,65,5.4365173339844
2018,1,10,2403,53,6.86858520507815
2018,1,11,2403,54,4.86190185546877
2018,1,12,2403,63,5.55996093750002
2018,1,13,2403,54,4.80709228515627
2018,1,14,2403,64,3.09029541015627
2018,1,15,2404,56,6.82305297851565
2018,1,16,2404,64,7.35198364257815
2018,1,17,2404,55,5.02471313476565
2018,1,18,2404,59,8.30300292968752
2018,1,19,2404,53,4.5975280761719
2018,1,20,2404,45,6.73275146484377
2018,1,21,2404,60,7.11257324218752
2018,1,22,2405,58,10.0124450683594
2018,1,23,2405,52,8.40065917968752
2018,1,24,2405,58,11.7398620605469
2018,1,25,2405,56,8.50753173828127
2018,1,26,2405,46,5.2759948730469
2018,1,27,2405,49,4.58266601562502
2018,1,28,2405,55,9.08925781250002
2018,1,29,2406,44,9.81841430664065
2018,1,30,2406,49,9.5187927246094
2018,1,31,2406,56,7.98702392578127
2018,2,1,2406,44,3.76400146484377
2018,2,2,2406,47,3.11672363281252
2018,2,3,2406,37,2.78371582031252
2018,2,4,2406,60,2.34395751953127
2018,2,5,2407,57,0.753503417968773
2018,2,6,2407,49,0.319451904296898
2018,2,7,2407,55,-1.9348205566406
2018,2,8,2407,49,-3.67709960937498
2018,2,9,2407,50,-2.23410644531248
2018,2,10,2407,66,0.146112060546898
2018,2,11,2407,51,4.6113220214844
2018,2,12,2408,56,1.45330200195315
2018,2,13,2408,45,0.934899902343773
2018,2,14,2408,66,3.08696899414065
2018,2,15,2408,54,8.30697021484377
2018,2,16,2408,60,5.24294433593752
2018,2,17,2408,61,5.23995361328127
2018,2,18,2408,48,4.31160888671877
2018,2,19,2409,67,4.92946777343752
2018,2,20,2409,57,4.7003112792969
2018,2,21,2409,43,1.54555664062502
2018,2,22,2409,53,0.639215087890648
2018,2,23,2409,71,0.0953308105468977
2018,2,24,2409,56,1.01943359375002
2018,2,25,2409,48,-0.694433593749977
2018,2,26,2410,43,-2.6984924316406
2018,2,27,2410,36,-3.74234619140623
2018,2,28,2410,59,-3.4679016113281
2018,3,1,2410,60,0.168389892578148
2018,3,2,2410,70,3.3718200683594
2018,3,3,2410,54,4.14885864257815
2018,3,4,2410,65,5.2440124511719
2018,3,5,2411,68,7.80043945312502
2018,3,6,2411,46,6.95852050781252
2018,3,7,2411,47,6.23568115234377
2018,3,8,2411,51,6.19381103515627
2018,3,9,2411,61,8.88857421875002
2018,3,10,2411,61,12.0318237304688
2018,3,11,2411,70,12.3543334960938
2018,3,12,2412,67,10.2125793457031
